id_A,id_B,certificate_score,evidence_count,witness_path,region_size
35010,208156275,2.078907,2,block_id::piece | block_id::system,6
35011,208156275,2.078907,2,block_id::piece | block_id::system,6
35014,208156275,2.078907,2,block_id::piece | block_id::system,6
35872,206362873,2.078907,2,block_id::99 | block_id::small,6
35877,206362873,2.078907,2,block_id::99 | block_id::small,6
38345,208455891,2.078907,2,block_id::00 | block_id::38,6
38735,208455891,2.078907,2,block_id::00 | block_id::38,6
37091,207959814,2.077807,1,semantic_rescue::0.5778,1
33467,208294727,2.077205,1,semantic_rescue::0.5772,1
37110,209310243,2.076972,1,semantic_rescue::0.5770,1
37091,208504178,2.076504,1,semantic_rescue::0.5765,1
37120,209310241,2.074844,1,semantic_rescue::0.5748,1
35693,208184891,2.073645,1,semantic_rescue::0.5736,1
33045,201953039,2.072996,1,semantic_rescue::0.5730,1
33488,208154551,2.072835,1,semantic_rescue::0.5728,1
33485,207542598,2.072792,1,semantic_rescue::0.5728,1
36083,206362623,2.071429,2,digit_signature::2349001 | rare_token::deluxe,1
33467,207542598,2.070174,1,semantic_rescue::0.5702,1
13996,203459314,2.066667,2,block_id::95 | block_id::earphone,2
14563,205106045,2.066667,2,block_id::1100 | block_id::counter,2
16668,207945552,2.066667,2,block_id::title_c4:omni | block_id::tvs,2
16669,207945552,2.066667,2,block_id::title_c4:omni | block_id::tvs,2
18516,202900041,2.066667,2,block_id::defrost | block_id::genius,2
18970,202900041,2.066667,2,block_id::defrost | block_id::genius,2
21182,206898357,2.066667,2,block_id::hdtv | block_id::reception,2
21182,206898358,2.066667,2,block_id::hdtv | block_id::reception,2
22729,204416098,2.066667,2,block_id::lightweight | block_id::title_c4:ghtw,2
23097,208111279,2.066667,2,block_id::id | block_id::keypad,2
23349,50009858,2.066667,2,block_id::8mb | block_id::title_c4:atio,2
23350,50009858,2.066667,2,block_id::8mb | block_id::title_c4:atio,2
24034,203155653,2.066667,2,block_id::00 | block_id::options,2
25776,204416098,2.066667,2,block_id::lightweight | block_id::title_c4:ghtw,2
25788,207937987,2.066667,2,block_id::reduction | block_id::vibration,2
27364,203025446,2.066667,2,block_id::ipod | block_id::title_c4:oodk,2
27391,203025446,2.066667,2,block_id::ipod | block_id::title_c4:oodk,2
27964,204792876,2.066667,2,block_id::ice | block_id::shelves,2
27965,204792876,2.066667,2,block_id::ice | block_id::shelves,2
28951,203459314,2.066667,2,block_id::95 | block_id::earphone,2
28980,202900041,2.066667,2,block_id::stainless | block_id::turbo,2
28982,202900041,2.066667,2,block_id::stainless | block_id::turbo,2
29099,90144996,2.066667,2,block_id::144 | block_id::silver,2
29612,205106045,2.066667,2,block_id::1100 | block_id::counter,2
30197,90144996,2.066667,2,block_id::black | block_id::rs,2
30343,203514371,2.066667,2,block_id::ieee | block_id::wi,2
31373,208117919,2.066667,2,block_id::clean | block_id::self,2
31374,208117919,2.066667,2,block_id::clean | block_id::self,2
31596,207937987,2.066667,2,block_id::reduction | block_id::vibration,2
31956,208171630,2.066667,2,block_id::black | block_id::min,2
31956,210267015,2.066667,2,block_id::black | block_id::min,2
32512,204226641,2.066667,2,block_id::pouch | block_id::title_c4:logi,2
32874,90111702,2.066667,2,block_id::black | block_id::euro,2
33276,208464207,2.066667,2,block_id::per | block_id::sec,2
33438,209310268,2.066667,2,block_id::built | block_id::carl,2
33443,209310268,2.066667,2,block_id::built | block_id::carl,2
33452,206356234,2.066667,2,block_id::home | block_id::zone,2
33453,206356234,2.066667,2,block_id::home | block_id::zone,2
33586,207338890,2.066667,2,digit_signature::32 | rare_token::aquos,1
33630,209208547,2.066667,2,block_id::black | block_id::inch,2
33630,209901964,2.066667,2,block_id::black | block_id::inch,2
33723,203651765,2.066667,2,block_id::digital | block_id::rca,2
33922,208111904,2.066667,2,block_id::conversion | block_id::rear,2
33962,204587960,2.066667,2,block_id::camera | block_id::no,2
34076,208409785,2.066667,2,block_id::ipod | block_id::technologies,2
34442,207390507,2.066667,2,block_id::digital | block_id::lpcm,2
34496,90111702,2.066667,2,block_id::black | block_id::title_c4:ound,2
34553,208453643,2.066667,2,block_id::bluetooth | block_id::mobile,2
34836,205467942,2.066667,2,block_id::title_c4:sony | block_id::xd,2
34836,207390502,2.066667,2,block_id::title_c4:sony | block_id::xd,2
34899,209310268,2.066667,2,block_id::carl | block_id::flash,2
34959,208453643,2.066667,2,block_id::bluetooth | block_id::mobile,2
34968,206898357,2.066667,2,block_id::reception | block_id::tuner,2
34968,206898358,2.066667,2,block_id::digital | block_id::reception,2
34968,209306029,2.066667,2,block_id::am | block_id::select,2
34968,210399818,2.066667,2,block_id::am | block_id::select,2
35010,203151776,2.066667,2,block_id::oven | block_id::title_c4:whit,2
35165,205664938,2.066667,2,block_id::16 | block_id::semi,2
35165,208117924,2.066667,2,block_id::dishwasher | block_id::semi,2
35175,205664938,2.066667,2,block_id::16 | block_id::semi,2
35175,208117924,2.066667,2,block_id::dishwasher | block_id::semi,2
35415,208111279,2.066667,2,block_id::display | block_id::keypad,2
35415,208111280,2.066667,2,block_id::display | block_id::keypad,2
35519,208171630,2.066667,2,block_id::black | block_id::pure,2
35800,208111279,2.066667,2,block_id::id | block_id::keypad,2
35800,208111280,2.066667,2,block_id::keypad | block_id::panasonic,2
36149,207907557,2.066667,2,block_id::23 | block_id::title_c4:rbud,2
36149,207907559,2.066667,2,block_id::black | block_id::title_c4:rbud,2
36149,207920831,2.066667,2,block_id::bud | block_id::ear,2
36151,207907557,2.066667,2,block_id::23 | block_id::title_c4:rbud,2
36151,207920831,2.066667,2,block_id::bud | block_id::ear,2
36309,208111279,2.066667,2,block_id::display | block_id::title_c4:phon,2
36309,208111280,2.066667,2,block_id::display | block_id::title_c4:phon,2
36309,209934620,2.066667,2,block_id::dock | block_id::title_c4:phon,2
36309,209934621,2.066667,2,block_id::dock | block_id::title_c4:phon,2
36607,90144996,2.066667,2,block_id::black | block_id::rs,2
36969,203651765,2.066667,2,block_id::digital | block_id::rca,2
36988,202067544,2.066667,2,block_id::af | block_id::manual,2
36990,202067544,2.066667,2,block_id::af | block_id::manual,2
37087,208941075,2.066667,2,block_id::where | block_id::widescreen,2
37145,208941075,2.066667,2,block_id::where | block_id::widescreen,2
37301,205728900,2.066667,2,block_id::250gb | block_id::5400rpm,2
37322,205728900,2.066667,2,block_id::250gb | block_id::5400rpm,2
37331,210442348,2.066667,2,block_id::480p | block_id::atsc,2
37331,210442350,2.066667,2,block_id::480p | block_id::atsc,2
37803,204226641,2.066667,2,block_id::pouch | block_id::title_c4:logi,2
37877,209245958,2.066667,2,block_id::geforce | block_id::gt,2
37878,209245958,2.066667,2,block_id::geforce | block_id::gt,2
38346,209310268,2.066667,2,block_id::carl | block_id::optics,2
38400,206615080,2.066667,2,block_id::7200rpm | block_id::desktop,2
38400,206615085,2.066667,2,block_id::7200rpm | block_id::desktop,2
38434,210227285,2.066667,2,digit_signature::42 | rare_token::aquos,1
38486,208464207,2.066667,2,block_id::per | block_id::sec,2
38492,209310245,2.066667,2,block_id::7x | block_id::black,2
38511,205467942,2.066667,2,block_id::compactflash | block_id::xd,2
38511,207390502,2.066667,2,block_id::compactflash | block_id::xd,2
38574,207390507,2.066667,2,block_id::digital | block_id::lpcm,2
38773,206898358,2.066667,2,block_id::digital | block_id::reception,2
38781,204448530,2.066667,2,block_id::black | block_id::earphone,2
38782,206783262,2.066667,2,block_id::7200rpm | block_id::serial,2
38796,202870173,2.066667,2,block_id::title_c4:athe | block_id::title_c4:inle,2
38796,204053338,2.066667,2,block_id::title_c4:athe | block_id::title_c4:inle,2
38800,207654105,2.066667,2,block_id::silver | block_id::xsi,2
38800,207986293,2.066667,2,block_id::silver | block_id::xsi,2
38939,209310268,2.066667,2,block_id::carl | block_id::optics,2
39090,208294722,2.066667,2,block_id::hdtv | block_id::wd,2
39090,208504191,2.066667,2,block_id::hdtv | block_id::wd,2
37859,207390507,2.0655,1,semantic_rescue::0.5655,1
37403,205599984,2.064454,1,semantic_rescue::0.5645,1
32893,208085182,2.064385,1,semantic_rescue::0.5644,1
33485,207542599,2.063727,1,semantic_rescue::0.5637,1
33467,208792604,2.063567,1,semantic_rescue::0.5636,1
16394,203111424,2.06222,1,semantic_rescue::0.5622,1
35693,208184892,2.060393,1,semantic_rescue::0.5604,1
34260,210399745,2.060217,1,semantic_rescue::0.5602,1
37120,206928380,2.059172,1,semantic_rescue::0.5592,1
37110,207643194,2.059102,1,semantic_rescue::0.5591,1
34096,207388752,2.058824,2,digit_signature::50 | rare_token::1366,1
34298,207543196,2.057744,1,semantic_rescue::0.5577,1
34300,207543196,2.057744,1,semantic_rescue::0.5577,1
34609,207543196,2.057744,1,semantic_rescue::0.5577,1
34610,207543196,2.057744,1,semantic_rescue::0.5577,1
37120,209114552,2.057432,1,semantic_rescue::0.5574,1
33723,204939361,2.056013,1,semantic_rescue::0.5560,1
21175,201744288,2.055336,1,semantic_rescue::0.5553,1
27793,204292473,2.055154,1,semantic_rescue::0.5552,1
37934,210227271,2.055129,2,model_code::1080120 | rare_token::4ms,2
33377,206576716,2.052394,1,semantic_rescue::0.5524,1
36033,205145879,2.050949,1,semantic_rescue::0.5509,1
17187,210441166,2.05,1,categorical_model::149 95::1014995,1
17372,202870177,2.05,2,block_id::lighter | field_presence::description|manufacturer|name,1
22798,90145560,2.05,2,block_id::title_c4:nusv | field_presence::description|manufacturer|name|price,1
27364,203025423,2.05,2,block_id::title_c4:oodk | field_presence::description|manufacturer|name,1
30453,207390309,2.05,1,categorical_model::3 999 00::399900,1
33209,205145879,2.05,2,block_id::title_c4:ital | field_presence::description|manufacturer|name|price,1
33522,207986293,2.05,2,block_id::xsi | field_presence::description|manufacturer|name,1
34960,202870173,2.05,2,block_id::title_c4:athe | field_presence::description|manufacturer|name,1
35060,208111904,2.05,2,block_id::tower | field_presence::description|manufacturer|name|price,1
37201,205729817,2.05,2,block_id::shuffle | field_presence::description|manufacturer|name,1
37872,208504345,2.05,1,categorical_model::1 599 00::159900,1
27103,208114683,2.049468,2,block_id::lg | block_id::tall,7
33471,209310268,2.049468,2,block_id::auto | block_id::carl,7
33476,209310268,2.049468,2,block_id::auto | block_id::carl,7
33477,209310268,2.049468,2,block_id::auto | block_id::carl,7
33478,209310268,2.049468,2,block_id::auto | block_id::carl,7
33485,209310268,2.049468,2,block_id::auto | block_id::carl,7
33488,209310268,2.049468,2,block_id::auto | block_id::carl,7
34946,204792876,2.049468,2,block_id::led | block_id::shelves,7
34947,204792876,2.049468,2,block_id::led | block_id::shelves,7
34948,204792876,2.049468,2,block_id::led | block_id::shelves,7
35175,208114683,2.049468,2,block_id::lg | block_id::tall,7
35186,208114683,2.049468,2,block_id::lg | block_id::tall,7
35190,208114683,2.049468,2,block_id::lg | block_id::tall,7
33488,207542599,2.048431,1,semantic_rescue::0.5484,1
34065,209310248,2.047619,2,digit_signature::10 | rare_token::5x,1
36909,208656497,2.047619,2,digit_signature::370 | rare_token::5x,1
33488,208294927,2.047598,1,semantic_rescue::0.5476,1
33047,209122918,2.045859,1,semantic_rescue::0.5459,1
37404,205599984,2.045251,1,semantic_rescue::0.5453,1
37859,208504179,2.043518,1,semantic_rescue::0.5435,1
38587,203388440,2.043423,1,semantic_rescue::0.5434,1
29099,204505951,2.039553,1,semantic_rescue::0.5396,1
37934,208710844,2.038462,2,digit_signature::52850 | rare_token::4ms,1
33047,201692695,2.036809,1,semantic_rescue::0.5368,1
33998,208973561,2.036278,1,semantic_rescue::0.5363,1
29032,205145879,2.034483,2,digit_signature::5811 | rare_token::leather,1
37606,201744288,2.034285,1,semantic_rescue::0.5343,1
34719,207543196,2.033694,1,semantic_rescue::0.5337,1
21875,10412788,2.033123,1,semantic_rescue::0.5331,1
34751,207543196,2.028633,1,semantic_rescue::0.5286,1
36811,208930723,2.027097,1,semantic_rescue::0.5271,1
37495,205690063,2.026433,1,semantic_rescue::0.5264,1
36083,210252385,2.026026,1,semantic_rescue::0.5260,1
35218,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
35662,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
35663,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
37052,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
37054,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
37055,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
37145,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
39039,208893644,2.025543,2,block_id::gps | block_id::touchscreen,8
25262,10412788,2.024804,1,semantic_rescue::0.5248,1
33784,206854515,2.023288,1,semantic_rescue::0.5233,1
14033,90105156,2.021674,1,semantic_rescue::0.5217,1
33784,206854516,2.020358,1,semantic_rescue::0.5204,1
10101,90106210,2.01978,1,semantic_rescue::0.5198,1
10102,90106210,2.01978,1,semantic_rescue::0.5198,1
33786,207538225,2.019389,1,semantic_rescue::0.5194,1
34151,207538225,2.019389,1,semantic_rescue::0.5194,1
34151,206854515,2.018871,1,semantic_rescue::0.5189,1
37142,206419131,2.017905,1,semantic_rescue::0.5179,1
34260,208504179,2.017174,1,semantic_rescue::0.5172,1
36084,210252385,2.016174,1,semantic_rescue::0.5162,1
33786,206854516,2.015965,1,semantic_rescue::0.5160,1
33026,90145560,2.015522,1,semantic_rescue::0.5155,1
36705,208930714,2.015488,1,semantic_rescue::0.5155,1
34552,210442350,2.015316,1,semantic_rescue::0.5153,1
29032,206917815,2.014838,1,semantic_rescue::0.5148,1
34552,210442348,2.014577,1,semantic_rescue::0.5146,1
34309,208973561,2.012573,1,semantic_rescue::0.5126,1
33998,208455894,2.0099,1,semantic_rescue::0.5099,1
25670,204443417,2.009819,1,semantic_rescue::0.5098,1
37496,205690063,2.008057,1,semantic_rescue::0.5081,1
37403,205599985,2.007469,1,semantic_rescue::0.5075,1
37123,206928380,2.006737,1,semantic_rescue::0.5067,1
33563,207388754,2.005344,1,semantic_rescue::0.5053,1
21175,10221960,2.005151,1,semantic_rescue::0.5052,1
22382,90145584,2.004526,1,semantic_rescue::0.5045,1
29032,206917816,2.004188,1,semantic_rescue::0.5042,1
34056,209310248,2.004052,1,semantic_rescue::0.5041,1
22382,90120953,2.003955,1,semantic_rescue::0.5040,1
33026,202827684,2.003649,1,semantic_rescue::0.5036,1
33026,202827713,2.003649,1,semantic_rescue::0.5036,1
30951,208464207,2.003148,1,semantic_rescue::0.5031,1
22382,90139261,2.002768,1,semantic_rescue::0.5028,1
29829,205664966,2.001009,1,semantic_rescue::0.5010,1
34309,208112354,2.0003,1,semantic_rescue::0.5003,1
29032,207937987,2.000296,1,semantic_rescue::0.5003,1
21175,10353206,1.998612,1,semantic_rescue::0.4986,1
32893,208455891,1.998549,1,semantic_rescue::0.4985,1
17873,90120953,1.998432,1,semantic_rescue::0.4984,1
33569,207388754,1.998041,1,semantic_rescue::0.4980,1
33591,207388754,1.998041,1,semantic_rescue::0.4980,1
33498,209310248,1.997324,1,semantic_rescue::0.4973,1
17873,90139261,1.997258,1,semantic_rescue::0.4973,1
17873,90145561,1.997258,1,semantic_rescue::0.4973,1
29825,205664966,1.996817,1,semantic_rescue::0.4968,1
30585,207543190,1.99633,1,semantic_rescue::0.4963,1
30585,207543201,1.99633,1,semantic_rescue::0.4963,1
33508,209310248,1.995584,1,semantic_rescue::0.4956,1
31414,90145584,1.994645,1,semantic_rescue::0.4946,1
31414,90120953,1.994086,1,semantic_rescue::0.4941,1
30585,207543189,1.993039,1,semantic_rescue::0.4930,1
31414,90139261,1.992923,1,semantic_rescue::0.4929,1
32033,204363358,1.992548,1,semantic_rescue::0.4925,1
33581,207388756,1.992132,1,semantic_rescue::0.4921,1
33595,207388756,1.992132,1,semantic_rescue::0.4921,1
30951,207986293,1.992093,1,semantic_rescue::0.4921,1
33581,207388759,1.991659,1,semantic_rescue::0.4917,1
33595,207388759,1.991659,1,semantic_rescue::0.4917,1
37123,206928384,1.991063,1,semantic_rescue::0.4911,1
23097,205083968,1.990596,1,semantic_rescue::0.4906,1
36083,202861078,1.99047,1,semantic_rescue::0.4905,1
34848,208117929,1.990006,1,semantic_rescue::0.4900,1
34848,208117930,1.990006,1,semantic_rescue::0.4900,1
34848,208117931,1.990006,1,semantic_rescue::0.4900,1
34927,208117929,1.990006,1,semantic_rescue::0.4900,1
34927,208117930,1.990006,1,semantic_rescue::0.4900,1
34927,208117931,1.990006,1,semantic_rescue::0.4900,1
33998,208504304,1.989815,1,semantic_rescue::0.4898,1
37123,206928390,1.989201,1,semantic_rescue::0.4892,1
33586,206812380,1.98908,1,semantic_rescue::0.4891,1
33569,207388760,1.988891,1,semantic_rescue::0.4889,1
33591,207388760,1.988891,1,semantic_rescue::0.4889,1
34934,208117929,1.9886,2,block_id::title_bigram:lg::5 | block_id::title_c4:56cu,10
34934,208117930,1.9886,2,block_id::title_bigram:lg::5 | block_id::title_c4:56cu,10
34934,208117931,1.9886,2,block_id::title_bigram:lg::5 | block_id::title_c4:56cu,10
36061,206928605,1.987139,1,semantic_rescue::0.4871,1
37623,204363358,1.98707,1,semantic_rescue::0.4871,1
33566,207388755,1.986702,1,semantic_rescue::0.4867,1
34666,207388755,1.986702,1,semantic_rescue::0.4867,1
37495,202985950,1.986401,1,semantic_rescue::0.4864,1
35024,208156877,1.986392,1,semantic_rescue::0.4864,1
35024,208156878,1.986392,1,semantic_rescue::0.4864,1
35024,208156879,1.986392,1,semantic_rescue::0.4864,1
34666,207388758,1.986218,1,semantic_rescue::0.4862,1
37495,208410812,1.984858,1,semantic_rescue::0.4849,1
33769,207910212,1.984633,1,semantic_rescue::0.4846,1
10101,90125786,1.984299,1,semantic_rescue::0.4843,1
10102,90125786,1.984299,1,semantic_rescue::0.4843,1
37496,208410812,1.984184,1,semantic_rescue::0.4842,1
28963,205074375,1.984157,1,semantic_rescue::0.4842,1
37558,202985950,1.984024,1,semantic_rescue::0.4840,1
552,207910213,1.983775,1,semantic_rescue::0.4838,1
36705,208930723,1.983621,1,semantic_rescue::0.4836,1
36061,206928607,1.983611,1,semantic_rescue::0.4836,1
30951,207654106,1.9832,1,semantic_rescue::0.4832,1
37558,208410812,1.982489,1,semantic_rescue::0.4825,1
35694,209310260,1.982444,1,semantic_rescue::0.4824,1
36084,202861078,1.981284,1,semantic_rescue::0.4813,1
37558,206746475,1.979705,1,semantic_rescue::0.4797,1
33582,207388755,1.979385,1,semantic_rescue::0.4794,1
33600,207388755,1.979385,1,semantic_rescue::0.4794,1
33582,207388758,1.978909,1,semantic_rescue::0.4789,1
33600,207388758,1.978909,1,semantic_rescue::0.4789,1
32279,205985717,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
32279,205985718,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
32279,205985719,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
32280,205985717,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
32280,205985718,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
32280,205985719,1.978907,2,block_id::steamdryer | token_skeleton::elctrc,6
29902,205467942,1.977642,1,semantic_rescue::0.4776,1
37142,207502093,1.976648,1,semantic_rescue::0.4766,1
34666,207388752,1.975458,1,semantic_rescue::0.4755,1
33045,209122918,1.973709,1,semantic_rescue::0.4737,1
33985,208079230,1.972426,1,semantic_rescue::0.4724,1
32664,209000385,1.971937,1,semantic_rescue::0.4719,1
28978,90106210,1.971318,1,semantic_rescue::0.4713,1
34895,209869989,1.970725,1,semantic_rescue::0.4707,1
37404,208464207,1.970608,1,semantic_rescue::0.4706,1
31030,203322272,1.970049,1,semantic_rescue::0.4700,1
32906,204832843,1.969864,1,semantic_rescue::0.4699,1
33582,207388752,1.968311,1,semantic_rescue::0.4683,1
33600,207388752,1.968311,1,semantic_rescue::0.4683,1
28350,204206936,1.967837,1,semantic_rescue::0.4678,1
28340,205664973,1.966667,2,block_id::sanitary | token_skeleton::frnt,2
29008,203379250,1.966667,2,block_id::washing | token_skeleton::frnt,2
29865,203379250,1.966667,2,block_id::washing | token_skeleton::frnt,2
29865,205664973,1.966667,2,block_id::sanitary | token_skeleton::frnt,2
32688,208111280,1.966667,2,block_id::way | token_skeleton::sngl,2
34815,208111279,1.966667,2,block_id::display | token_skeleton::sngl,2
34815,208111280,1.966667,2,block_id::display | token_skeleton::sngl,2
36962,208111280,1.966667,2,block_id::black | token_skeleton::sngl,2
38944,208111279,1.966667,2,block_id::panasonic | token_skeleton::sngl,2
38944,208111280,1.966667,2,block_id::panasonic | token_skeleton::sngl,2
37404,207654106,1.966516,1,semantic_rescue::0.4665,1
34496,207642355,1.966216,1,semantic_rescue::0.4662,1
36299,208342520,1.965906,1,semantic_rescue::0.4659,1
34298,204206937,1.964282,1,semantic_rescue::0.4643,1
34300,204206937,1.964282,1,semantic_rescue::0.4643,1
34609,204206937,1.964282,1,semantic_rescue::0.4643,1
34610,204206937,1.964282,1,semantic_rescue::0.4643,1
37496,206746475,1.963997,1,semantic_rescue::0.4640,1
37403,207986293,1.962363,1,semantic_rescue::0.4624,1
33496,209310248,1.961554,1,semantic_rescue::0.4616,1
29902,209208663,1.960798,1,semantic_rescue::0.4608,1
34496,207900174,1.960096,1,semantic_rescue::0.4601,1
33566,208504045,1.960026,1,semantic_rescue::0.4600,1
36909,208893661,1.959968,1,semantic_rescue::0.4600,1
29231,207543190,1.956565,1,semantic_rescue::0.4566,1
29231,207543201,1.956565,1,semantic_rescue::0.4566,1
35388,207388756,1.95648,1,semantic_rescue::0.4565,1
35388,207388759,1.956041,1,semantic_rescue::0.4560,1
29823,208715736,1.955254,1,semantic_rescue::0.4553,1
34298,207543190,1.955166,1,semantic_rescue::0.4552,1
34300,207543190,1.955166,1,semantic_rescue::0.4552,1
34609,207543201,1.955166,1,semantic_rescue::0.4552,1
34610,207543190,1.955166,1,semantic_rescue::0.4552,1
33581,208294724,1.953828,1,semantic_rescue::0.4538,1
33595,208294724,1.953828,1,semantic_rescue::0.4538,1
29231,207543189,1.953537,1,semantic_rescue::0.4535,1
31397,202870172,1.952811,1,semantic_rescue::0.4528,1
35666,207390452,1.951361,1,semantic_rescue::0.4514,1
17906,202985806,1.95,2,block_id::white | prefix_pair::drye::elec,3
21989,202985806,1.95,2,block_id::white | prefix_pair::drye::elec,3
25990,208294904,1.95,2,block_id::title_c4:igid | prefix_pair::buil::dish,3
27589,208294904,1.95,2,block_id::title_c4:igid | prefix_pair::buil::dish,3
29892,202985806,1.95,2,block_id::white | prefix_pair::drye::elec,3
34905,202479418,1.95,2,block_id::case | prefix_pair::blac::camc,3
34937,208114682,1.95,2,block_id::steel | prefix_pair::bott::door,3
34947,208114682,1.95,2,block_id::steel | prefix_pair::bott::door,3
38329,202479418,1.95,2,block_id::case | prefix_pair::blac::camc,3
34864,209869989,1.949895,1,semantic_rescue::0.4499,1
37606,201700823,1.949617,1,semantic_rescue::0.4496,1
38587,203185276,1.948811,1,semantic_rescue::0.4488,1
33158,205835447,1.948682,1,semantic_rescue::0.4487,1
38008,210227285,1.948443,1,semantic_rescue::0.4484,1
37606,10315184,1.948396,1,semantic_rescue::0.4484,1
33157,205835447,1.947736,1,semantic_rescue::0.4477,1
36811,208930722,1.946587,1,semantic_rescue::0.4466,1
23097,206827757,1.946158,1,semantic_rescue::0.4462,1
25797,202870173,1.945725,1,semantic_rescue::0.4457,1
33671,208930714,1.945043,1,semantic_rescue::0.4450,1
38457,205817166,1.944737,1,semantic_rescue::0.4447,1
34881,209869989,1.944641,1,semantic_rescue::0.4446,1
33045,209122921,1.943982,1,semantic_rescue::0.4440,1
28190,204318283,1.942507,1,semantic_rescue::0.4425,1
37907,210399745,1.942347,1,semantic_rescue::0.4423,1
19676,90145584,1.94207,1,semantic_rescue::0.4421,1
38784,204222915,1.942018,1,semantic_rescue::0.4420,1
19676,90120953,1.94157,1,semantic_rescue::0.4416,1
34894,209869989,1.941383,1,semantic_rescue::0.4414,1
13155,201701865,1.941317,1,semantic_rescue::0.4413,1
35748,208117920,1.941043,1,semantic_rescue::0.4410,1
37201,209656955,1.940542,1,semantic_rescue::0.4405,1
19676,90139261,1.94053,1,semantic_rescue::0.4405,1
34309,208112355,1.939051,1,semantic_rescue::0.4391,1
35693,209310260,1.938654,1,semantic_rescue::0.4387,1
21875,204549804,1.938347,1,semantic_rescue::0.4383,1
27793,204318286,1.93807,1,semantic_rescue::0.4381,1
34719,204206937,1.937816,1,semantic_rescue::0.4378,1
38784,90145584,1.937538,1,semantic_rescue::0.4375,1
36906,208893661,1.937438,1,semantic_rescue::0.4374,1
38784,90120953,1.937043,1,semantic_rescue::0.4370,1
34009,209306028,1.935937,1,semantic_rescue::0.4359,1
37201,209656956,1.935889,1,semantic_rescue::0.4359,1
33985,207388755,1.935852,1,semantic_rescue::0.4359,1
35201,209869989,1.935428,1,semantic_rescue::0.4354,1
33985,207388758,1.935418,1,semantic_rescue::0.4354,1
34392,206362749,1.933707,1,semantic_rescue::0.4337,1
18087,208117920,1.933682,1,semantic_rescue::0.4337,1
34751,204206937,1.933665,1,semantic_rescue::0.4337,1
34496,207900343,1.931751,1,semantic_rescue::0.4318,1
25262,204549804,1.931507,1,semantic_rescue::0.4315,1
36906,208656495,1.931147,1,semantic_rescue::0.4311,1
21875,201744288,1.930585,1,semantic_rescue::0.4306,1
37142,205145879,1.93047,1,semantic_rescue::0.4305,1
38323,208715736,1.929942,1,semantic_rescue::0.4299,1
34009,207919773,1.92763,1,semantic_rescue::0.4276,1
32984,205852250,1.9272,1,semantic_rescue::0.4272,1
13996,210252184,1.927174,1,semantic_rescue::0.4272,1
36102,90140498,1.926994,1,semantic_rescue::0.4270,1
34659,208504191,1.926303,1,semantic_rescue::0.4263,1
32280,205664966,1.926268,1,semantic_rescue::0.4263,1
33275,205835447,1.925726,1,semantic_rescue::0.4257,1
36388,208226695,1.925284,1,semantic_rescue::0.4253,1
32279,205664966,1.925223,1,semantic_rescue::0.4252,1
18564,208117920,1.925109,1,semantic_rescue::0.4251,1
18567,208117920,1.925109,1,semantic_rescue::0.4251,1
33769,208112357,1.924696,1,semantic_rescue::0.4247,1
25550,90145584,1.92452,1,semantic_rescue::0.4245,1
38587,209122918,1.924472,1,semantic_rescue::0.4245,1
13155,201699873,1.924279,1,semantic_rescue::0.4243,1
25550,90120953,1.92404,1,semantic_rescue::0.4240,1
36388,208226689,1.923931,1,semantic_rescue::0.4239,1
32664,209934620,1.923357,1,semantic_rescue::0.4234,1
25550,90139261,1.923042,1,semantic_rescue::0.4230,1
36023,90141687,1.922657,1,semantic_rescue::0.4227,1
36388,208226696,1.921999,1,semantic_rescue::0.4220,1
32664,209934621,1.921949,1,semantic_rescue::0.4219,1
33769,208455897,1.921913,1,semantic_rescue::0.4219,1
36023,203396159,1.921621,1,semantic_rescue::0.4216,1
33625,207506253,1.921169,1,semantic_rescue::0.4212,1
24153,208456215,1.918931,1,semantic_rescue::0.4189,1
33671,208930723,1.917531,1,semantic_rescue::0.4175,1
36102,203201062,1.916653,1,semantic_rescue::0.4167,1
34719,204206936,1.916192,1,semantic_rescue::0.4162,1
18202,204071217,1.913657,1,semantic_rescue::0.4137,1
34303,207679756,1.913604,1,semantic_rescue::0.4136,1
32906,203324970,1.91344,1,semantic_rescue::0.4134,1
34304,207679756,1.913017,1,semantic_rescue::0.4130,1
37859,208670548,1.912958,1,semantic_rescue::0.4130,1
34349,207656388,1.912908,1,semantic_rescue::0.4129,1
34751,204206936,1.912245,1,semantic_rescue::0.4122,1
28272,208504178,1.911182,1,semantic_rescue::0.4112,1
33653,208791918,1.911023,1,semantic_rescue::0.4110,1
35018,207642355,1.910356,1,semantic_rescue::0.4104,1
36808,208504300,1.909913,1,semantic_rescue::0.4099,1
34854,208504339,1.909257,1,semantic_rescue::0.4093,1
