id,preferredlabel,canonicallocation,label,changereason,version,ttl_source,country,comment,manager,nickname,name,deathdate,description,birthdate,surname,givenname,geometry,caption,equipment,olympic,team,hasend,hasbeginning,shortname,canonicalname,slug,lat,long,preflabel,altlabel,population,haslength,hasarea,haspopulation,haswidth,hasmaximumheight,minqualifiedcardinality,source
http://dbpedia.org/resource/Womens_basketball,,,,,,dbpedia sport ttl,,womens basketball is one of the few womens sports that developed in tandem with its mens counterpart it became popular spreading from the east coast of the united states to the west coast in large part via womens colleges from 1895 until 1970 the term womens basketball was also used to refer to netball which evolved in parallel with modern womens basketball,,,,,,,,,,wnbl canberra capitals player nicole hunt attempts to steal the ball from logan thunders renae camino,basketball,yes,five on court players per team,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Paintball,,,,,,dbpedia sport ttl,,paintball is a sport in which players compete in teams or individually to eliminate opponents by tagging them with capsules containing water soluble dye and gelatin shell outside referred to as paintballs propelled from a device called a paintball marker commonly referred to as a paintball gun paintballs are composed of a non toxic biodegradable water soluble polymer,,,,,,,,,,a paintball player taking part in a popular style of paintball known as woodsball,paintball mask paintball marker body armour paint grenades compressed air or co2 canister paintballs hoppervaries depending on game format and level of play recreational or competition,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Pair_skating,,,,,,dbpedia sport ttl,,pair skating is a figure skating discipline international skating union isu regulations describe pair teams as consisting of one lady and one man the sport is distinguished from ice dancing and single skating by elements unique to pair skating including overhead lifts twist lifts death spirals and throw jumps the teams also perform the elements of single skating in unison,,,,,,,,,,ludmila belousova oleg protopopov in 1968,figure skates,part of the summer olympics in 1908 and 1920,pairs,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Eight-ender,,,,,,dbpedia sport ttl,,an eight ender also called a snowman is a perfect score within a single end of team curling in an end both sides throw eight rocks and in an eight ender all eight rocks from one team score points eight enders are extremely rare in competitive curling and are analogous to a perfect game in baseball or a perfect game 300 in bowling eight enders are so rare that the canadian curling association has an eight ender award to recognize any eight ender scored in canada,,,,,,,,,,final stone placement when kelly scott scored an eight ender against cathy king at the 2006 players championship,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Carom_billiards,,,,,,dbpedia sport ttl,,carom billiards sometimes called carambole billiards or simply carambole and in some cases used as a synonym for the game of straight rail from which many carom games derive is the overarching title of a family of billiards games generally played on cloth covered 5 by 10feet approximately 1 5 3m pocketless tables which often feature heated slate beds,,,,,,,,,,a carom billiard table and billiard balls,http dbpedia org resource billiard ball http dbpedia org resource billiard table,proposed for 2010,single opponents doubles or teams,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Highest_paid_NBA_players_by_season,,,,,,dbpedia sport ttl,,the highest paid nba players by season over the past twelve seasons have received contracts with salaries noted in the twenty million dollar range in this twelve year span kevin garnett received 28 000 000 which was the highest salary payment of any nba player during the 20032004 season garnett has been the highest paid nba player per year in seven of the past twelve nba seasons michael jordan is the only nba player to sign a contract worth over thirty million dollars in a season,,,,,,,,,,the nba operated under a 56 1 million dollar salary cap during the 201011 nba season,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Luge,,,,,,dbpedia sport ttl,,a luge is a small one or two person sled on which one sleds supine face up and feet first steering is done by flexing the sleds runners with the calf of each leg or exerting opposite shoulder pressure to the seat racing sleds weigh 21 25 kilograms 46 55 lbs for singles and 25 30 kilograms 55 66 lbs for doubles luge is also the name of an olympic sport of the three olympic sliding sports which include bobsleigh and skeleton luge is the fastest and most dangerous,,,,,,,,,,departing german luger at the 2010 olympics,sled helmet suit visor gloves finger spikes booties,part of winter olympic program in 1964 to today,teams of 1 or 2,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Water_polo,,,,,,dbpedia sport ttl,,water polo or water ball is a team water sport the playing team consists of six field players and one goalkeeper the winner of the game is the team that scores the most goals game play involves swimming treading water using a sort of kicking motion known as eggbeater kick players passing the ball while being defended by opponents and scoring by throwing the ball into a net defended by a goalie man up or power play situations occur frequently,,,,,,,,,,a water polo game in action,water polo ball water polo goals water polo caps 1900 7,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Volleyball,,,,,,dbpedia sport ttl,,volleyball is a team sport in which two teams of six players are separated by a net each team tries to score points by grounding a ball on the other teams court under organized rules it has been a part of the official program of the summer olympic games since 1964 the complete rules are extensive,,,,,,,,,,typical volleyball action1964 6,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Snowboarding,,,,,,dbpedia sport ttl,,snowboarding is a winter sport that involves descending a slope that is covered with snow while standing on a board attached to a riders feet using a special boot set onto a mounted binding the development of snowboarding was inspired by skateboarding sledding surfing and skiing it was developed in the united states in the 1960s and became a winter olympic sport in 1998 in 2002 competitive snowboarders formed the world snowboard tour,,,,,,,,,,a snowboarder making a turn in fresh snow,http dbpedia org resource snowboard 1998,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Korfball,,,,,,dbpedia sport ttl,,korfball is a mixed gender team sport with similarities to netball and basketball a team consists of eight players four female and four male a team also includes a coach it was founded in the netherlands in 1902 by nico broekhuysen in the netherlands there are around 580 clubs and over 100 000 people playing korfball the sport is also very popular in belgium and taiwan and is played in 54 other countries,,,,,,,,,,outdoor korfball match in the netherlands,korfball,demonstration sport in 1920 and 1928,eight players four males four females,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Wheelchair_Football_(American),,,,,,dbpedia sport ttl,,wheelchair football is a fast paced sport that is best played when athletes are in maximum physical condition and at the top of their game in teamwork strategy and wheelchair handling skills for both manual wheelchair and power wheelchair users,,,,,,,,,,boy playing on an american wheelchair football team 6,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Australian_rules_football,,,,,,dbpedia sport ttl,,australian rules football officially known as australian football also called football footy or aussie rules and in some regions is marketed as afl after the australian football league the only fully professional australian football league is a sport played between two teams of 18 players on the field on either an australian football ground a modified cricket field or similar sized sports venue,,,,,,,,,,a ball up in a game between and during the 2007 afl season http dbpedia org resource australian football at the 1956 summer olympics 22,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Bocce,,,,,,dbpedia sport ttl,,bocce sometimes anglicized as bocci or boccie is a ball sport belonging to the boules sport family closely related to bowls and ptanque with a common ancestry from ancient games played in the roman empire,,,,,,,,,,bocce players scoring a matchno,individual,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Cheerleading,,,,,,dbpedia sport ttl,,this article is about american style cheerleading for japanese style cheerleading see endan cheerleaders redirects here for the 2005 pornographic film see cheerleaders film,,,,,,,,,,all star cheerleaders performing a prep double,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Para-alpine_skiing,,,,,,dbpedia sport ttl,,paralympic alpine skiing is an adaptation of alpine skiing for athletes with a disability the sport evolved from the efforts of disabled veterans in germany and austria during and after the second world war the sport is governed by the international paralympic committee sports committee the primary equipment used includes outrigger skis sit skis and mono skis para alpine skiing disciplines include the downhill super g giant slalom slalom super combined and snowboard,,,,,,,,,,alan skeels piggins from great britain in the first run for the mens slalom at the winter paralympics 2010 in vancouver canada,skis sit skis or mono skis poles or outrigger skis and boots helmet gogglesno,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Hurling,,,,,,dbpedia sport ttl,,hurling is an outdoor team game of ancient gaelic origin administered by the gaelic athletic association the game has prehistoric origins has been played for over 3 000 years and is thought to be the worlds fastest field team game in terms of game play one of irelands native gaelic games it shares a number of features with gaelic football such as the field and goals number of players and much terminology there is a similar game for women called camogie camgaocht,,,,,,,,,,hurling being played in philadelphia usahttp dbpedia org resource hurling at the 1904 summer olympics 15 hurling being played in philadelphia usahttp dbpedia org resource hurling at the 1904 summer olympics,substitutes are permitted,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Newcomb_ball,,,,,,dbpedia sport ttl,,newcomb ball also known simply as newcomb and sometimes spelled newcombe is a ball game played as a variation of volleyball invented in 1895 by clara gregory baer a physical education instructor at sophie newcomb college tulane university in new orleans it rivaled volleyball in popularity and participation in the 1920s the game is significant because it was invented by a woman and became the second team sport to be played by women in the united states after basketball,,,,,,,,,,newcomb featured in spaldings red cover series of athletic handbooks in 1914,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Roque,,,,,,dbpedia sport ttl,,roque is an american variant of croquet played on a hard smooth surface popular in the first quarter of the 20th century and billed the game of the century by its enthusiasts it was an olympic sport in the 1904 summer games replacing croquet from the previous games,,,,,,,,,,the olympic roque competition in 1904,mallets balls,http dbpedia org resource 1904 summer olympics 1,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Zorbing,,,,,,dbpedia sport ttl,,zorbing globe riding sphereing orbing is the recreation or sport of rolling downhill inside an orb generally made of transparent plastic zorbing is generally performed on a gentle slope but can also be done on a level surface permitting more rider control in the absence of hills some operators have constructed inflatable wooden or metal ramps there are two types of orbs harnessed and non harnessed,,,,,,,,,,zorb in rotorua,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Cycle_polo,,,,,,dbpedia sport ttl,,cycle polo is a team sport similar to traditional polo except that bicycles are used instead of horses the hardcourt game has seen a sharp spike in interest as of 2007 and new teams are sprouting up across the world cycle polo can now be accounted for in the usa ireland switzerland france india germany pakistan malaysia sri lanka indonesia hungary australia new zealand sweden england scotland argentina italy spain canada poland croatia slovenia nepal brazil and cuba,,,,,,,,,,bike polo match in budapest,http dbpedia org resource ball,london 1908,five or three,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Rugby_sevens,,,,,,dbpedia sport ttl,,rugby sevens also known as seven a side or viis is a variant of rugby union in which teams are made up of seven players instead of the usual 15 with shorter matches rugby sevens is administered by the international rugby board irb the body responsible for rugby union worldwide the game originated in melrose scotland where the melrose sevens tournament is still played annually the game is popular at all levels with amateur and club tournaments generally held in the summer months,,,,,,,,,,kenya scores a try against tonga during the 2006 commonwealth games,http dbpedia org resource football ball 2016 seven,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Roller_derby,,,,,,dbpedia sport ttl,,roller derby is a contact sport played by two teams of five members roller skating in the same direction around a track game play consists of a series of short matchups jams in which both teams designate a scoring player the jammer who scores points by lapping members of the opposing team the teams attempt to assist their own jammer whilst hindering the opposing jammerin effect playing both offense and defense simultaneously,,,,,,,,,,from left to right the alexorcist margie ram chiquita whambamya bunz bunny and lady shatterly skate in a roller derby scrimmage in utah,roller skates helmet knee pads elbow pads wrist guards mouthguard,under consideration for 2020 20,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Synchronized_swimming,,,,,,dbpedia sport ttl,,synchronized swimming often abbreviated to synchro is a hybrid form of swimming dance and gymnastics consisting of swimmers either solos duets trios combos or teams performing a synchronized routine of elaborate moves in the water accompanied by music synchronized swimming demands advanced water skills and requires great strength endurance flexibility grace artistry and precise timing as well as exceptional breath control when upside down underwater,,,,,,,,,,russian synchronized swimming team may 2007part of the summer olympic programme since 1984,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Freestyle_skiing,,,,,,dbpedia sport ttl,,not to be confused with freeriding freestyle skiing invoke infoboximage infoboximage image size 300px sizedefault frameless alt a freestyle ski jumperfirst played 1930scharacteristicsteam members 1 5categorization skiing freestyle skiing is a form of skiing which originally encompassed two disciplines aerials and moguls besides those freestyle skiing now consists of skicross half pipe and slope style,,,,,,,,,,a freestyle ski jumper 1,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Lacrosse,,,,,,dbpedia sport ttl,,lacrosse is a team sport of native american origin played using a small rubber ball and a long handled stick called a crosse or lacrosse stick it is a contact sport which requires padding such as shoulder pads gloves helmets elbow pads and sometimes rib guards the head of the lacrosse stick is strung with loose mesh designed to catch and hold the lacrosse ball and can also be strung with hard mesh there are many different styles like canadian mesh rocket pocket and normal mesh,,,,,,,,,,lacrosse at the university of north carolina,lacrosse stick helmet shoulder pads elbow pads arm pads gloves,demonstrated in the 1928 1932 and 1948 summer olympics 10,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Beach_volleyball,,,,,,dbpedia sport ttl,,beach volleyball or sand volleyball is an olympic team sport played by two teams of two players on a sand court divided by a net as in indoor volleyball the object of the game is to send the ball over the net in order to ground it on the opponents court and to prevent the same effort by the opponent a team is allowed up to three touches to return the ball the ball is put in play with a servicea hit by the server from behind the rear court boundary over the net to the opponents,,,,,,,,,,a mens fivb world tour game in progress since 1996 2,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Geocaching,,,,,,dbpedia sport ttl,,geocaching is an outdoor recreational activity first played in may 2000 in which the participants use a global positioning system gps receiver or mobile device and other navigational techniques to hide and seek containers called geocaches or caches anywhere in the world a typical cache is a small waterproof container containing a logbook where the geocacher enters the date they found it and signs it with their established code name,,,,,,,,,,international geocaching logo,gps receiver or gps enabled mobile device writing implementoptional,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Netball,,,,,,dbpedia sport ttl,,netball is a ball sport played by two teams of seven players its development derived from early versions of basketball began in england in the 1890s by 1960 international playing rules had been standardised for the game and the international federation of netball and womens basketball later renamed the international netball federation was formed as of 2011 the inf comprises more than 60 national teams organized into five global regions,,,,,,,,,,malawi playing fiji,netball bib,ioc recognised 1995,seven on court players per team,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Arena_football,,,,,,dbpedia sport ttl,,arena football is a variety of gridiron football played by the arena football league afl it is a proprietary game the rights to which are owned by gridiron enterprises and is played indoors on a smaller field than american or canadian outdoor football resulting in a faster and higher scoring game the sport was invented in 1981 and patented in 1987 by james f foster jr a former executive of the national football league and the united states football league,,,,,,,,,,colorado crush at the kansas city brigade 8,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/International_rules_football,,,,,,dbpedia sport ttl,,international rules football irish peil na rialacha idirnisiunta also known as inter rules in australia and compromise rules in ireland is a team sport consisting of a hybrid of football codes which was developed to facilitate international representative matches between australian rules football players and gaelic football players the first tour known as the australian football world tour took place in 1967 with matches played in ireland the united kingdom and the united states,,,,,,,,,,an international rules football match at the telstra dome in melbourne victoria australia between australia and irelandno 15,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Track_and_field,,,,,,dbpedia sport ttl,,track and field is a sport comprising various competitive athletic contests based on running jumping and throwing the name of the sport derives from the competition venue a stadium with an oval running track around a grass field the throwing and jumping events generally take place in the central enclosed area track and field falls under the umbrella sport of athletics which also includes road running cross country running and race walking,,,,,,,,,,the track and field stadium is at the heart of the sportyes,yes,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Canoe_orienteering,,,,,,dbpedia sport ttl,,canoe orienteering canoe o is an orienteering sport using a canoe kayak or other small boat usually a canoe o is a timed race in which one or two person boats start at staggered intervals are timed and are expected to perform all navigation on their own portages are allowed the control points shown on an orienteering map may be visited in any order standings are determined first by successful completion of the course then by shortest time on course,,,,,,,,,,the international orienteering symbol boat,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Cue_sports,,,,,,dbpedia sport ttl,,cue sports sometimes written cuesports also known as billiard sports are a wide variety of games of skill generally played with a cue stick which is used to strike billiard balls moving them around a cloth covered billiards table bounded by rubber cushions historically the umbrella term was billiards,,,,,,,,,,engraving from charles cottons 1674 book the compleat gamester,http dbpedia org resource cue sticksingle opponents doubles or teams http dbpedia org resource billiard ballsingle opponents doubles or teams,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Field_hockey,,,,,,dbpedia sport ttl,,field hockey usually referred to simply as hockey is a team sport of the hockey family which is played between two teams of eleven players with hockey sticks and a hard solid plastic ball at the turn of the 21st century the game is played globally with particular popularity throughout europe asia oceania and south america in addition to being the national sport of pakistan and india,,,,,,,,,,a game of field hockey,hockey ball hockey stick mouthguard shinpads 190819201928 11,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Tennis_polo,,,,,,dbpedia sport ttl,,tennis polo or toccer is a field sport where two teams of ten players nine field players 1 goalkeeper use a tennis ball to score goals two teams of ten players attempt to throw the ball into a goal defended by a keeper who holds a racquet tennis polo shares elements of sports such as field handball the gaelic sport of hurling and football the game may also be played where all field players have racquets including the goalkeeper,,,,,,,,,,a player throws the ball while being defended during a tennis polo match 2,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Bobsleigh,,,,,,dbpedia sport ttl,,bobsleigh or bobsled is a winter sport in which teams of two or four make timed runs down narrow twisting banked iced tracks in a gravity powered sled the timed runs are combined to calculate the final score the various types of sleds came several years before the first tracks were built in st moritz switzerland where the original bobsleds were adapted upsized luge skeleton sleds designed by the adventurously wealthy to carry passengers,,,,,,,,,,a modern bobsleigh team the 2010 united states top two man team,high tech sled helmet,since 1924,teams of 2 or 4,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Pato,,,,,,dbpedia sport ttl,,pato also called juego del pato literally duck game is a game played on horseback that combines elements from polo and basketball it is the national sport of argentina since 1953 pato is spanish for duck as early games used a live duck inside a basket instead of a ball accounts of early versions of pato have been written since 1610 the playing field would often stretch the distance between neighboring estancias ranches,,,,,,,,,,a game of in monte hermoso argentina,http dbpedia org resource ball,no 4,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Formula_racing,,,,,,dbpedia sport ttl,,formula racing is any of several forms of open wheeled single seater motorsport the origin of the term lies in the nomenclature that was adopted by the fia for all of its post world war ii single seater regulations or formul the best known of these formul are formula one formula two and formula three,,,,,,,,,,a lola formula nippon chassis yes,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Bowls,,,,,,dbpedia sport ttl,,bowls also lawn bowls variants include flat green bowls and crown green bowls is a sport in which the objective is to roll biased balls so that they stop close to a smaller ball called a jack or kitty it is played on a pitch which may be flat for flat green bowls or convex or uneven for crown green bowls it is normally played outdoors although there are some indoor venues and the surface is either natural grass artificial turf or cotula,,,,,,,,,,lawn bowler tim mason,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Box_lacrosse,,,,,,dbpedia sport ttl,,box lacrosse also known as indoor lacrosse and sometimes shortened to boxla or simply box is an indoor version of lacrosse played mostly in north america the game originated in canada where it is the most popular version of the game played in contrast to the traditional field lacrosse game it is played between two teams of six players each and is traditionally played on an ice hockey rink once the ice has been removed or covered,,,,,,,,,,a box lacrosse goaltender 6,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Ice_dancing,,,,,,dbpedia sport ttl,,ice dancing is a discipline of figure skating which draws from the world of ballroom dancing it joined the world figure skating championships in 1952 and became a winter olympic games medal sport in 1976 as in pair skating dancers compete as a couple consisting of a man and a woman ice dance differs from pair skating by having different requirements for lifts requiring spins to be performed as a team in a dance hold and by disallowing throws and jumps,,,,,,,,,,ice dancing in its first year as an official olympic sport,figure skates,part of the winter olympics from 1976,duos,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Long_track_speed_skating,,,,,,dbpedia sport ttl,,speed skating also long track speed skating is an olympic sport where competitors are timed while crossing a set distance it is also a sport for leisure sports such as short track speedskating inline speedskating and quad speed skating are also called speed skating,,,,,,,,,,competitive speed skater1924,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Indoor_field_hockey,,,,,,dbpedia sport ttl,,indoor field hockey or indoor hockey is an indoor variant of traditional outdoor field hockey it is not to be confused with other indoor hockey variants such as rink hockey or floorball it is traditionally and mainly played as a pastime by outdoor field hockey players during the off season when the outdoor pitches are frozen or alternatively conditions are too hot for outdoor play indoor field hockey is played in regular national and international championships,,,,,,,,,,a game of field hockey in progress,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Futsal,,,,,,dbpedia sport ttl,,futsal is a variant of association football that is played on a smaller pitch and mainly played indoors its name is a portmanteau of the portuguese futebol de salo which can be translated as hall football during the sports second world championships held in madrid in 1985 the spanish name ftbol sala was used since then all other names have been officially and internationally changed to futsal,,,,,,,,,,futsal at the 2007 pan american games,futsal ball,no,five per side,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Sailing_(sport),,,,,,dbpedia sport ttl,,sailing is a well recognized sport and leisure activity there is a broad variety of kinds of races and sailboats used for racing much racing is done around buoys or similar marks in protected waters while some longer offshore races cross open water all kinds of boats are used for racing including small dinghies catamarans boats designed primarily for cruising and purpose built raceboats,,,,,,,,,,inshore yacht racing on sydney harbour1904,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Figure_skating,,,,,,dbpedia sport ttl,,figure skating is a sport and activity in which individuals duos or groups perform on figure skates on ice the four olympic disciplines are mens singles ladies singles pair skating and ice dancing non olympic disciplines include synchronized skating and four skating 2007 figure skates,,,,,,,,,,part of the first winter olympics in 1924 to today,individuals duos or groups,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Woodsball,,,,,,dbpedia sport ttl,,woodsball also known as woods paintball hillball or bushball is a format of paintball gaming in which players compete in a natural outdoors area contrasting with inflatable bunker based speedball format using paintball markers to tag opponents it is recognized as the first format of paintball ever played and is often used in conjunction with scenario paintball allowing players to enact parts in a story or historical battle,,,,,,,,,,woodsball marksman in combat varies depending on game format and level of play,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Combat_sport,,,,,,dbpedia sport ttl,,a combat sport or fighting sport is a competitive contact sport where two combatants fight against each other to gain enough points or a condition to declare a single winner by means of using certain rules of direct engagement,,,,,,,,,,boxing is a common fighting sport no,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Roller_hockey_(Quad),,,,,,dbpedia sport ttl,,roller hockey quad or just roller hockey or rink hockey is a team sport that enjoys significant popularity in a number of latin countries roller hockey was a demonstration rollersport in the 1992 summer olympics in barcelona there have been many world championships latin countries dominating the sport since the 1940s portugal 15 world titles spain 15 world titles italy 4 world titles and argentina 4 world titles,,,,,,,,,,argentine player during the 2007 rink hockey world championship demonstration sport at 1992 summer olympics 5,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Russian_four_square,,,,,,dbpedia sport ttl,,russian four square was started in soviet russia russian four square is a variation of the russian game square,,,,,,,,,,a schematic layout of russian four square,soccer ball or volleyballnone players fly solo,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Indoor_cricket,,,,,,dbpedia sport ttl,,indoor cricket is a variant of and shares many basic concepts with cricket the game is most often played between two teams each consisting of six or eight players several versions of the game have been in existence since the late 1960s whilst the game in its present form began to take shape in the late 1970s and early 1980s conventional cricket has been played indoors at the docklands stadium in melbourne australia,,,,,,,,,,a bowler bowling to a batsman 8,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Motorcycle_racing,,,,,,dbpedia sport ttl,,motorcycle racing also called moto racing and bike racing is a motorcycle sport of racing motorcycles major genres include road racing and off road racing both either on circuits or open courses and track racing other categories include hill climbs drag racing and land speed record trials,,,,,,,,,,two motorcycles racing at lydden,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Ski_jumping,,,,,,dbpedia sport ttl,,ski jumping is a sport in which skiers go down a take off ramp jump and attempt to land as far as possible down the hill below in addition to the length of the jump judges give points for style the skis used for ski jumping are wide and long 260 to 275 centimetres,,,,,,,,,,vikersundbakken in modum norway is the worlds largest ski jumping hill since the first ever winter olympics in 1924,individual or groups,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Circle_rules_football,,,,,,dbpedia sport ttl,,circle rules football commonly referred to as circle rules is a sport played between two teams of six with a large spherical ball similar to a stability ball invented in new york city in 2006 the sport is currently played in cities across the united states as well as in several international locations the game is played on a circular field with a central goal the goal has no net as the two teams score through the goal from opposing directions,,,,,,,,,,a game of circle rules football 6,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Team_handball,,,,,,dbpedia sport ttl,,handball also known as team handball olympic handball european team handball european handball or borden ball is a team sport in which two teams of seven players each six outfield players and a goalkeeper on each team pass a ball to throw it into the goal of the other team a standard match consists of two periods of 30 minutes and the team which scores the most goals wins,,,,,,,,,,handball player moves towards the goal prior to throwing the ball while the goalkeeper waits to stop it returned to the summer olympic programme since 1972 7 handball player moves towards the goal prior to throwing the ball while the goalkeeper waits to stop it demonstrated at the 1952 summer olympics 7,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Mountain_bike_orienteering,,,,,,dbpedia sport ttl,,mountain bike orienteering mtb o or mtbo is an orienteering endurance racing sport on a mountain bike where navigation is done along trails and tracks compared to foot orienteering competitors usually are not permitted to leave the trail and track network navigation tactics are similar to ski orienteering where the major focus is route choice while navigating,,,,,,,,,,mountain bike orienteer with hard tail mountain bike clipless pedals and map holder individual,,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Inline_hockey,,,,,,dbpedia sport ttl,,inline hockey also known as roller hockey or inline roller hockey is a team sport played on an appropriate smooth surface in which skaters use wooden or composite sticks to shoot a hard plastic puck into their opponents net the game is played between two teams with five players four skaters and a goal tender on the floor a team usually consists of three lines of two forwards three pairs of defencemen and two goalies,,,,,,,,,,a collegiate inline hockey player carrying the puck,inline hockey skates5,,,,,,,,,,,,,,,,,,,spimbench_b
http://dbpedia.org/resource/Keirin,,,,,,dbpedia sport ttl,,is a form of motor paced cycle racing in which track cyclists sprint for victory following a speed controlled start behind a motorized or non motorized pacer it was developed in japan around 1948 for gambling purposes and became an official event at the 2000 olympics in sydney australia races are about 2 kilometers long 8 laps on a 250m track 6 laps on a 333m track 5 laps on a 400m track,,,,,,,,,,keirin in colwood british columbia july 2006 2000200420082012,,,,,,,,,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/9631e5b8-6068-f74e-a4f0-bf267ce2bc21#id,,,,,,english football competitions 1 ttl,,,,,npower championship,,,,,,,,,,,,,championship,championship,championship,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/d338d46a-c647-4e5f-8fff-599d6664cfed#id,,,,,,english football competitions 1 ttl,,,,,,,,,,,,,,,,2013 06 17,2012 06 18,,,,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/030b5eaf-15db-3e4e-bac9-a7789892f436#id,,,,,,english football competitions 1 ttl,,,,,npower league one,,,,,,,,,,,,,league one,league one,league one,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/5cd4682a-7643-f445-8b1f-bcbaf450bc89#id,,,,,,english football competitions 1 ttl,,,,,barclays premier league,,,,,,,,,,,,,premier league,premier league,premier league,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/951fdbf4-e946-413c-8631-0e922d9fd7e1#id,,,,,,english football competitions 1 ttl,,,,,,,,,,,,,,,,2012 06 17,2011 06 17,,,,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/ea291439-5ad8-453a-9f30-599446ac8b1f#id,,,,,,english football competitions 1 ttl,,,,,,,,,,,,,,,,2012 06 17,2011 06 17,,,,,,,,,,,,,,,spimbench_b
http://www.bbc.co.uk/things/71d1288c-d1ea-6a4a-bd87-237dbb9e6470#id,,,,,,english football competitions 1 ttl,,,,,npower league two,,,,,,,,,,,,,league two,league two,league two,,,,,,,,,,,,spimbench_b
